  -1.0000000000000000        3.8461538461538464E-002
  -0.90000                    1.5787
 -0.80000000000000004        5.8823529411764691E-002
 -0.70000                   -0.22620
 -0.59999999999999998       0.10000000000000001 
 -0.50000                       0.25376    
 -0.39999999999999991       0.20000000000000004  
 -0.30000                      0.23535   
 -0.19999999999999996       0.50000000000000011   
 -0.10000                     0.84341  
   0.0000000000000000        1.0000000000000000   
   0.10000                      0.84341  
  0.20000000000000018       0.49999999999999978     
   0.30000                    0.23535
  0.40000000000000013       0.19999999999999921    
  0.50000                          0.25376 
  0.60000000000000009       0.10000000000000214    
  0.70000                         -0.22620 
  0.80000000000000004        5.8823529411761485E-002
  0.70000                      -0.22620
   1.0000000000000000        3.8461538461511902E-002
